INT5171,FT13873,CCTV,Low,Same Location,Blank
INT5172,FT16509,Anonymous report,High,Waste Pattern,Unknown offender
INT5173,FT13315,CCTV,High,Same Location,Unknown offender
INT5174,FT06034,CCTV,Medium,Vehicle,None
INT5175,FT11904,CCTV,Medium,Waste Pattern,Blank
INT5176,FT14642,Anonymous report,Medium,Vehicle,No Registration
INT5177,FT19019,Police partner,Medium,Vehicle,None
INT5178,FT01483,CCTV,Medium,Vehicle,None
INT5179,FT07154,Enforcement officer,Low,Vehicle,None
INT5180,FT00612,Resident,High,Vehicle,None
INT5181,FT04567,Waste contractor,Medium,Same Location,Blank
INT5182,FT12768,Resident,High,Same Location,Unknown offender
INT5183,FT18877,CCTV,High,Same Location,Blank
INT5184,FT11157,Enforcement officer,High,Vehicle,No Registration
INT5185,FT17946,Council officer,Medium,Waste Pattern,Blank
INT5186,FT07710,Police partner,Medium,Waste Pattern,Unknown offender
INT5187,FT03862,Anonymous report,Medium,Similar dates,None
INT5188,FT17247,Environmental monitoring,Medium,Waste Pattern,Blank
INT5189,FT16931,Anonymous report,High,Vehicle,No Registration
INT5190,FT14244,Council officer,Low,Vehicle,No Registration
INT5191,FT08246,Waste contractor,Low,Waste Pattern,Unknown offender
INT5192,FT14231,Resident,High,Same Location,Blank
INT5193,FT12737,Council officer,Medium,Same Location,Blank
INT5194,FT18853,Resident,High,Same Location,Blank
INT5195,FT16387,CCTV,Medium,Same Location,Blank
INT5196,FT09753,Resident,Low,Waste Pattern,Unknown offender
INT5197,FT08157,Police partner,High,Similar dates,None
INT5198,FT16317,Resident,Low,Waste Pattern,Unknown offender
INT5199,FT10191,Resident,Medium,Waste Pattern,Blank
INT5200,FT03517,Police partner,High,Same Location,Blank
INT5201,FT12289,Resident,Low,Same Location,Blank
INT5202,FT17094,Anonymous report,Medium,Waste Pattern,Blank
INT5203,FT06606,Resident,High,Waste Pattern,Unknown offender
INT5204,FT07408,Environmental monitoring,Low,Waste Pattern,Unknown offender
INT5205,FT10307,Enforcement officer,Low,Vehicle,None
INT5206,FT10152,Anonymous report,High,Waste Pattern,Blank
INT5207,FT16437,Police partner,Low,Same Location,Blank
INT5208,FT09252,Anonymous report,Low,Same Location,Blank
INT5209,FT03275,CCTV,Medium,Similar dates,None
INT5210,FT16008,Police partner,High,Same Location,Blank
INT5211,FT17282,Waste contractor,Low,Same Location,Unknown offender
INT5212,FT08392,Enforcement officer,Medium,Similar dates,None
INT5213,FT16099,Council officer,High,Similar dates,None
INT5214,FT15067,Waste contractor,Medium,Similar dates,None
INT5215,FT16894,Enforcement officer,Low,Similar dates,None
INT5216,FT06448,CCTV,Low,Waste Pattern,Blank
INT5217,FT15710,CCTV,Low,Vehicle,None
INT5218,FT08519,Environmental monitoring,Medium,Vehicle,None
INT5219,FT11267,Council officer,Low,Same Location,Unknown offender
INT5220,FT06971,CCTV,Medium,Similar dates,None
INT5221,FT08682,Environmental monitoring,High,Similar dates,None
INT5222,FT02950,Enforcement officer,Medium,Vehicle,No Registration
INT5223,FT00277,Environmental monitoring,Low,Vehicle,None
INT5224,FT05132,Police partner,Medium,Waste Pattern,Unknown offender
INT5225,FT11261,Environmental monitoring,High,Vehicle,None
INT5226,FT13472,Waste contractor,High,Vehicle,None
INT5227,FT12327,Anonymous report,Medium,Same Location,Unknown offender
INT5228,FT17096,Environmental monitoring,High,Vehicle,None
INT5229,FT10219,Environmental monitoring,Low,Vehicle,None
INT5230,FT01286,Police partner,Medium,Similar dates,None
INT5231,FT04735,Resident,Low,Waste Pattern,Unknown offender
INT5232,FT19337,Waste contractor,Low,Waste Pattern,Blank
INT5233,FT06356,Environmental monitoring,Medium,Vehicle,No Registration
INT5234,FT13383,Enforcement officer,Low,Waste Pattern,Blank
INT5235,FT10991,Anonymous report,Medium,Vehicle,None
INT5236,FT06653,CCTV,High,Similar dates,None
INT5237,FT11675,Police partner,High,Similar dates,None
INT5238,FT00838,Council officer,Medium,Waste Pattern,Unknown offender
INT5239,FT01152,Anonymous report,Low,Waste Pattern,Blank
INT5240,FT09810,Waste contractor,Low,Vehicle,None
INT5241,FT16655,CCTV,Medium,Vehicle,None
INT5242,FT02087,Police partner,Low,Vehicle,No Registration
INT5243,FT13548,CCTV,High,Waste Pattern,Blank
INT5244,FT11260,Enforcement officer,Medium,Waste Pattern,Blank
INT5245,FT17481,Resident,Medium,Similar dates,None
INT5246,FT14821,Council officer,Low,Similar dates,None
INT5247,FT02027,Waste contractor,Medium,Similar dates,None
INT5248,FT17513,Police partner,High,Waste Pattern,Blank
INT5249,FT10540,Council officer,Low,Similar dates,None
INT5250,FT00504,CCTV,Low,Vehicle,None
INT5251,FT12877,Enforcement officer,Medium,Same Location,Unknown offender
INT5252,FT16208,Environmental monitoring,Low,Waste Pattern,Unknown offender
INT5253,FT00524,Resident,Medium,Same Location,Unknown offender
INT5254,FT05485,CCTV,Medium,Waste Pattern,Unknown offender
INT5255,FT05373,Waste contractor,Medium,Similar dates,None
INT5256,FT06936,Environmental monitoring,Low,Waste Pattern,Unknown offender
INT5257,FT00296,Environmental monitoring,Low,Similar dates,None
INT5258,FT06128,Police partner,High,Waste Pattern,Unknown offender
INT5259,FT09114,Anonymous report,High,Similar dates,None
INT5260,FT13101,Council officer,High,Same Location,Blank
INT5261,FT03105,Anonymous report,Low,Similar dates,None
INT5262,FT09560,Council officer,High,Vehicle,No Registration
INT5263,FT19112,Resident,Low,Waste Pattern,Unknown offender
INT5264,FT07773,Police partner,Low,Same Location,Blank
INT5265,FT03741,Enforcement officer,Low,Waste Pattern,Unknown offender
INT5266,FT09011,Environmental monitoring,High,Similar dates,None
INT5267,FT11945,Waste contractor,Medium,Similar dates,None
INT5268,FT00924,Waste contractor,Medium,Vehicle,No Registration
INT5269,FT07020,CCTV,Medium,Waste Pattern,Unknown offender
INT5270,FT02898,CCTV,Medium,Same Location,Blank
INT5271,FT12637,Environmental monitoring,High,Vehicle,No Registration
INT5272,FT00108,CCTV,High,Vehicle,No Registration
INT5273,FT11489,Environmental monitoring,Medium,Waste Pattern,Blank
INT5274,FT09111,CCTV,Medium,Similar dates,None
INT5275,FT15316,Anonymous report,Low,Same Location,Unknown offender
INT5276,FT02350,Anonymous report,Medium,Same Location,Blank
INT5277,FT07868,Police partner,Low,Vehicle,No Registration
INT5278,FT19126,Waste contractor,Medium,Similar dates,None
INT5279,FT07605,Waste contractor,Low,Vehicle,No Registration
INT5280,FT11369,Council officer,Medium,Same Location,Unknown offender
INT5281,FT04960,Waste contractor,High,Same Location,Blank
INT5282,FT15284,Waste contractor,Low,Vehicle,None
INT5283,FT10409,Anonymous report,High,Similar dates,None
INT5284,FT19050,Police partner,Low,Vehicle,No Registration
INT5285,FT18313,Waste contractor,Medium,Waste Pattern,Blank
INT5286,FT05207,Enforcement officer,High,Same Location,Unknown offender
INT5287,FT14363,Police partner,Low,Same Location,Blank
INT5288,FT11450,Police partner,High,Similar dates,None
INT5289,FT13375,Waste contractor,Medium,Similar dates,None
INT5290,FT03799,Environmental monitoring,Low,Same Location,Blank
INT5291,FT05410,Council officer,High,Vehicle,None
INT5292,FT11714,Police partner,High,Vehicle,None
INT5293,FT10705,Anonymous report,Medium,Vehicle,None
INT5294,FT02104,Anonymous report,Medium,Waste Pattern,Unknown offender
INT5295,FT13262,Police partner,High,Same Location,Blank
INT5296,FT07192,Anonymous report,Low,Vehicle,No Registration
INT5297,FT19195,Council officer,Medium,Vehicle,None
INT5298,FT11417,Resident,Medium,Same Location,Blank
INT5299,FT19096,Police partner,Low,Similar dates,None
INT5300,FT11378,Waste contractor,Low,Similar dates,None
INT5301,FT00989,Anonymous report,Low,Same Location,Unknown offender
INT5302,FT06761,Police partner,High,Waste Pattern,Blank
INT5303,FT06299,Enforcement officer,High,Similar dates,None
INT5304,FT04883,Waste contractor,Low,Similar dates,None
INT5305,FT08934,Environmental monitoring,Low,Vehicle,No Registration
INT5306,FT01929,CCTV,High,Similar dates,None
INT5307,FT02750,Resident,Medium,Waste Pattern,Blank
INT5308,FT10337,Police partner,Medium,Similar dates,None
INT5309,FT12247,Police partner,Low,Similar dates,None
INT5310,FT17299,Waste contractor,Medium,Same Location,Blank
INT5311,FT18765,Enforcement officer,High,Vehicle,No Registration
INT5312,FT07500,Anonymous report,Low,Same Location,Unknown offender
INT5313,FT01928,Police partner,High,Waste Pattern,Unknown offender
INT5314,FT06240,Police partner,Low,Waste Pattern,Blank
INT5315,FT17508,Anonymous report,High,Waste Pattern,Unknown offender
INT5316,FT10933,Waste contractor,Low,Vehicle,No Registration
INT5317,FT17381,Council officer,High,Similar dates,None
INT5318,FT16052,Resident,High,Vehicle,None
INT5319,FT15451,Enforcement officer,Medium,Vehicle,No Registration
INT5320,FT06772,Council officer,Low,Similar dates,None
INT5321,FT17607,Enforcement officer,Low,Similar dates,None
INT5322,FT14738,Resident,High,Waste Pattern,Blank
INT5323,FT13328,Resident,High,Vehicle,None
INT5324,FT00293,Council officer,Low,Vehicle,No Registration
INT5325,FT07284,Anonymous report,Low,Same Location,Blank
INT5326,FT00052,Enforcement officer,Medium,Waste Pattern,Unknown offender
INT5327,FT03489,Anonymous report,Low,Waste Pattern,Blank
INT5328,FT05920,Environmental monitoring,Low,Same Location,Blank
INT5329,FT07270,Council officer,Medium,Vehicle,None
INT5330,FT14855,Environmental monitoring,Medium,Vehicle,No Registration
INT5331,FT04271,Police partner,High,Same Location,Blank
INT5332,FT16511,Resident,High,Vehicle,None
INT5333,FT16505,Anonymous report,Medium,Waste Pattern,Unknown offender
INT5334,FT14910,Resident,High,Same Location,Unknown offender
INT5335,FT06269,Council officer,High,Waste Pattern,Blank
INT5336,FT05710,Resident,Low,Vehicle,None
INT5337,FT00610,CCTV,High,Similar dates,None
INT5338,FT05723,Waste contractor,Medium,Similar dates,None
INT5339,FT12297,CCTV,High,Same Location,Unknown offender
INT5340,FT12229,Police partner,Low,Same Location,Blank
INT5341,FT11280,Police partner,Low,Same Location,Blank
INT5342,FT11981,Waste contractor,Low,Same Location,Unknown offender
INT5343,FT12443,Anonymous report,Medium,Vehicle,None
INT5344,FT02723,Anonymous report,Low,Vehicle,None
INT5345,FT16403,Anonymous report,Medium,Similar dates,None
INT5346,FT15431,CCTV,High,Similar dates,None
INT5347,FT01742,Enforcement officer,Medium,Similar dates,None
INT5348,FT15158,Waste contractor,Medium,Vehicle,No Registration
INT5349,FT06181,Environmental monitoring,High,Similar dates,None
INT5350,FT09049,Police partner,Low,Vehicle,None
INT5351,FT05748,Enforcement officer,Low,Waste Pattern,Unknown offender
INT5352,FT11482,Anonymous report,High,Same Location,Unknown offender
INT5353,FT15895,Environmental monitoring,High,Waste Pattern,Blank
INT5354,FT05263,Resident,Medium,Waste Pattern,Blank
INT5355,FT06846,Environmental monitoring,Medium,Waste Pattern,Unknown offender
INT5356,FT14119,CCTV,High,Vehicle,No Registration
INT5357,FT08917,Enforcement officer,Low,Vehicle,No Registration
INT5358,FT14722,Council officer,Medium,Vehicle,No Registration
INT5359,FT11440,Waste contractor,Low,Similar dates,None
INT5360,FT08688,Enforcement officer,Low,Vehicle,None
INT5361,FT10010,Anonymous report,Medium,Similar dates,None
INT5362,FT11872,Enforcement officer,Medium,Waste Pattern,Blank
INT5363,FT08265,Resident,High,Vehicle,None
INT5364,FT13304,Enforcement officer,High,Same Location,Unknown offender
INT5365,FT14674,Police partner,Low,Similar dates,None
INT5366,FT15116,Police partner,High,Waste Pattern,Unknown offender
INT5367,FT00919,Environmental monitoring,Medium,Waste Pattern,Blank
INT5368,FT09567,Environmental monitoring,High,Same Location,Blank
INT5369,FT00339,Enforcement officer,Low,Similar dates,None
INT5370,FT16850,Enforcement officer,High,Same Location,Unknown offender
INT5371,FT15290,CCTV,High,Similar dates,None
INT5372,FT02763,Police partner,Low,Waste Pattern,Unknown offender
INT5373,FT01125,Resident,Low,Similar dates,None
INT5374,FT04217,Council officer,Medium,Same Location,Unknown offender
INT5375,FT16219,Waste contractor,High,Same Location,Unknown offender
INT5376,FT11189,Waste contractor,Medium,Vehicle,None
INT5377,FT00133,Waste contractor,High,Vehicle,No Registration
INT5378,FT01131,CCTV,High,Same Location,Blank
INT5379,FT15948,Resident,Medium,Similar dates,None
INT5380,FT00590,Police partner,High,Vehicle,None
INT5381,FT13654,CCTV,Medium,Similar dates,None
INT5382,FT19038,Council officer,High,Similar dates,None
INT5383,FT18047,Police partner,Medium,Waste Pattern,Unknown offender
INT5384,FT04984,Waste contractor,Medium,Same Location,Unknown offender
INT5385,FT13069,Anonymous report,Medium,Vehicle,No Registration
INT5386,FT06139,Police partner,Medium,Similar dates,None
INT5387,FT17613,Police partner,Low,Similar dates,None
INT5388,FT12403,Council officer,Medium,Vehicle,No Registration
INT5389,FT12252,Council officer,High,Vehicle,None
INT5390,FT04030,Enforcement officer,High,Vehicle,No Registration
INT5391,FT02597,Enforcement officer,High,Waste Pattern,Unknown offender
INT5392,FT14400,Environmental monitoring,Low,Vehicle,No Registration
INT5393,FT03057,Environmental monitoring,High,Similar dates,None
INT5394,FT06211,Anonymous report,High,Similar dates,None
INT5395,FT08187,Enforcement officer,Low,Waste Pattern,Blank
INT5396,FT02639,Council officer,High,Same Location,Blank
INT5397,FT13476,Enforcement officer,High,Similar dates,None
INT5398,FT18587,Environmental monitoring,Low,Same Location,Unknown offender
INT5399,FT09675,CCTV,Low,Similar dates,None
INT5400,FT02689,Police partner,High,Waste Pattern,Blank
INT5401,FT14195,Anonymous report,Low,Vehicle,None
INT5402,FT08871,Enforcement officer,High,Waste Pattern,Unknown offender
INT5403,FT11910,Police partner,High,Waste Pattern,Unknown offender
INT5404,FT03890,Anonymous report,Low,Waste Pattern,Blank
INT5405,FT06551,Resident,Low,Similar dates,None
INT5406,FT12658,Waste contractor,High,Waste Pattern,Blank
INT5407,FT05109,Waste contractor,High,Same Location,Blank
INT5408,FT08390,Council officer,Medium,Same Location,Blank
INT5409,FT02423,Environmental monitoring,Medium,Waste Pattern,Unknown offender
INT5410,FT16699,Resident,Medium,Same Location,Unknown offender
INT5411,FT05544,Environmental monitoring,High,Vehicle,None
INT5412,FT00609,Environmental monitoring,High,Vehicle,No Registration
INT5413,FT08975,Council officer,High,Waste Pattern,Blank
INT5414,FT05912,Resident,Medium,Same Location,Unknown offender
INT5415,FT18901,Enforcement officer,High,Same Location,Blank
INT5416,FT06868,Environmental monitoring,High,Vehicle,No Registration
INT5417,FT12343,Resident,Medium,Vehicle,No Registration
INT5418,FT06457,Waste contractor,Low,Vehicle,None
INT5419,FT13866,Waste contractor,Low,Waste Pattern,Blank
INT5420,FT19588,Enforcement officer,High,Similar dates,None
INT5421,FT14632,Council officer,High,Waste Pattern,Unknown offender
INT5422,FT12232,Police partner,High,Same Location,Blank
INT5423,FT04496,Enforcement officer,Low,Vehicle,No Registration
INT5424,FT04265,Anonymous report,Low,Vehicle,No Registration
INT5425,FT08505,CCTV,High,Same Location,Blank
INT5426,FT18494,Anonymous report,Medium,Waste Pattern,Blank
INT5427,FT13738,Anonymous report,Medium,Waste Pattern,Blank
INT5428,FT09263,Anonymous report,High,Vehicle,No Registration
INT5429,FT06153,Police partner,High,Same Location,Blank
INT5430,FT07788,Environmental monitoring,High,Vehicle,None
INT5431,FT09518,Enforcement officer,Medium,Same Location,Blank
INT5432,FT02384,Environmental monitoring,Low,Vehicle,None
INT5433,FT00674,Environmental monitoring,Low,Same Location,Blank
INT5434,FT07359,Council officer,High,Same Location,Blank
INT5435,FT11541,Council officer,High,Vehicle,No Registration
INT5436,FT00795,Anonymous report,Low,Similar dates,None
INT5437,FT03515,Anonymous report,High,Waste Pattern,Blank
INT5438,FT09170,Enforcement officer,Medium,Vehicle,None
INT5439,FT19334,Council officer,Medium,Vehicle,No Registration
INT5440,FT13814,CCTV,Medium,Similar dates,None
INT5441,FT08090,CCTV,Low,Waste Pattern,Blank
INT5442,FT18509,Enforcement officer,Low,Similar dates,None
INT5443,FT09422,Waste contractor,High,Same Location,Unknown offender
INT5444,FT16589,Police partner,Medium,Waste Pattern,Blank
INT5445,FT10775,Waste contractor,Low,Vehicle,No Registration
INT5446,FT18554,Anonymous report,Low,Same Location,Unknown offender
INT5447,FT18548,Environmental monitoring,Low,Same Location,Blank
